"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","Q1...18","Q2_Version","ac1","ac1_DO","ac2","Q56","gender","gender_4_TEXT","ideology","pid_1","pid_1_DO","pid_dem","pid_rep","pid_indep","educ","race","hispanic","birthyear","religion","religiosity","income","media_diet_1","media_diet_2","media_diet_3","media_diet_4","media_diet_5","media_diet_6","media_diet_7","media_diet_8","media_diet_9","media_diet_10","media_diet_11","media_diet_12","media_diet_13","media_diet_14","media_diet_15","homeowner","home_purchase","Q109","Q110_1","Q110_2","Q110_3","Q110_4","Q110_5","Q110_DO","Q111_First Click","Q111_Last Click","Q111_Page Submit","Q111_Click Count","Q69_First Click","Q69_Last Click","Q69_Page Submit","Q69_Click Count","Q72_First Click","Q72_Last Click","Q72_Page Submit","Q72_Click Count","Q73","Q74_1","Q74_2","Q74_3","Q74_4","Q74_5","Q74_DO","Q75_First Click","Q75_Last Click","Q75_Page Submit","Q75_Click Count","Q123_First Click","Q123_Last Click","Q123_Page Submit","Q123_Click Count","Q127","Q128_1","Q128_2","Q128_3","Q128_4","Q128_5","Q128_DO","Q129_First Click","Q129_Last Click","Q129_Page Submit","Q129_Click Count","Q91","Q92_1","Q92_2","Q92_3","Q92_4","Q92_5","Q92_DO","Q93_First Click","Q93_Last Click","Q93_Page Submit","Q93_Click Count","Q3_First Click","Q3_Last Click","Q3_Page Submit","Q3_Click Count","Q56_First Click","Q56_Last Click","Q56_Page Submit","Q56_Click Count","Q1_125","Q1_1","Q1_2","Q1_3","Q1_4","Q1_5","Q1_DO","Q57_First Click","Q57_Last Click","Q57_Page Submit","Q57_Click Count","Q132_First Click","Q132_Last Click","Q132_Page Submit","Q132_Click Count","Q136","Q137_1","Q137_2","Q137_3","Q137_4","Q137_5","Q137_DO","Q138_First Click","Q138_Last Click","Q138_Page Submit","Q138_Click Count","Q1...151","Q2_1","Q2_2","Q2_3","Q2_4","shapiro_fc","shapiro_c","shapiro_misinfo","gruber_fc","gruber_c","gruber_misinfo","FL_80_DO","abortion_attitudes_DO"
"2024-06-27 08:58:14","2024-06-27 09:06:26","100","492","True","2024-06-27 09:06:26","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Watched television|Went bungee-jumping|Starred in a movie|None of these|Climbed Mt. Everest|Talked on the telephone","Extremely interested,Very interested","1999","Woman",NA,"Somewhat conservative","Republican","Republican|Democrat|Independent|Other",NA,"Strong Republican",NA,"Bachelor's degree","White,American Indian or Alaska Native","Yes","1996","Protestant","A few times a year","$40,000 to less than $50,000","Several times","Never","Every day","Several times","Never","Never","Never","Never","Several times","Several times","Several times","Never","Never","Several times","Never","Owned by you or someone in your household","2014","Not at all accurate","0","40","100","0","0","Ben Shapiro|Planned Parenthood|PolitiFact|McDonald's|iPhone","18.909","34.139","35.178","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q2|Q1"
"2024-06-27 09:03:17","2024-06-27 09:06:26","100","189","True","2024-06-27 09:06:26","EN","Yes","125.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Starred in a movie|Talked on the telephone|Watched television|Went bungee-jumping|None of these","Extremely interested,Very interested","2020","Woman",NA,"Slightly conservative","Republican","Democrat|Republican|Independent|Other",NA,"Not very strong Republican",NA,"Bachelor's degree","White","No","1975","Nothing in particular","Once or twice a month","$60,000 to less than $70,000","Every day","Never","Every day","Every day","Every day","Every day","Never","Never","Never","Never","Never","Never","Never","Once","Never","Owned by you or someone in your household","2020","Not at all accurate","50","50","50","50","83","iPhone|McDonald's|PolitiFact|Planned Parenthood|Ben Shapiro","11.88","18.85","20.356","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 09:00:33","2024-06-27 09:06:27","100","354","True","2024-06-27 09:06:27","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","None of these|Watched television|Climbed Mt. Everest|Went bungee-jumping|Starred in a movie|Talked on the telephone","Extremely interested,Very interested","2019","Woman",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Master's degree","White","No","1992","Nothing in particular","Seldom","$70,000 to less than $80,000","Once","Never","Several times","Several times","Several times","Once","Never","Never","Never","Never","Never","Never","Once","Once","Never","Owned by you or someone in your household","2019","Not at all accurate","14","57","58",NA,"70","McDonald's|Ben Shapiro|PolitiFact|Planned Parenthood|iPhone","5.384","29.152","29.156","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 09:00:49","2024-06-27 09:06:27","100","338","True","2024-06-27 09:06:28","EN","Yes","127.0","Watched television,Talked on the telephone","Watched television|None of these|Went bungee-jumping|Starred in a movie|Climbed Mt. Everest|Talked on the telephone","Extremely interested,Very interested","2019","Woman",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Not very strong Democrat",NA,NA,"High school diploma or the equivalent (GED)","White","No","1994","Orthodox, such as Greek or Russian Orthodox","Never","$70,000 to less than $80,000","Several times","Never","Never","Every day","Never","Never","Never","Never","Never","Several times","Several times","Several times","Several times","Several times","Several times","Rented","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","179.875","0","0","0","11.996","0","Not at all accurate","50","30","0","82","100","Planned Parenthood|McDonald's|iPhone|Seth Gruber|PolitiFact","1.656","13.051","13.77","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q2|Q1"
"2024-06-27 09:02:02","2024-06-27 09:06:27","100","264","True","2024-06-27 09:06:28","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Went bungee-jumping|Starred in a movie|Climbed Mt. Everest|None of these|Talked on the telephone|Watched television","Extremely interested,Very interested","2001","Woman",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Not very strong Democrat",NA,NA,"Bachelor's degree","White","No","1876","Agnostic","Never","$100,000 to less than $200,000","Once","Never","Never","Several times","Several times","Never","Never","Never","Never","Never","Several times","Never","Never","Once","Never","Owned by you or someone in your household","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.348","67.348","68.52","1","Not at all accurate","50","50","24","50","73","McDonald's|iPhone|PolitiFact|Ben Shapiro|Planned Parenthood","10.443","20.451","21.338","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q2|Q1"
"2024-06-27 08:59:02","2024-06-27 09:06:28","100","446","True","2024-06-27 09:06:28","EN","Yes","125.0.0.0","Watched television,Talked on the telephone","Went bungee-jumping|Talked on the telephone|Climbed Mt. Everest|Starred in a movie|None of these|Watched television","Extremely interested,Very interested","2019","Man",NA,"Very conservative","Republican","Republican|Democrat|Independent|Other",NA,"Strong Republican",NA,"Bachelor's degree","Black or African American","No","1998","Protestant","Once a week","$90,000 to less than $100,000","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Several times","Owned by you or someone in your household","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","59.86","0","11.272","15.16","16.628","4","Not at all accurate","100","100","100","50","100","iPhone|Planned Parenthood|Ben Shapiro|McDonald's|PolitiFact","2.477","8.121","9.334","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","1",NA,NA,NA,NA,NA,"FL_83","Q2|Q1"
"2024-06-27 08:58:20","2024-06-27 09:06:29","100","488","True","2024-06-27 09:06:30","EN","Yes","112.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Watched television|None of these|Starred in a movie|Talked on the telephone|Went bungee-jumping","Extremely interested,Very interested","2021","Woman",NA,"Very liberal","Democrat","Democrat|Republican|Independent|Other","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1998","Jewish","Once or twice a month","$100,000 to less than $200,000","Several times","Several times","Several times","Several times","Every day","Every day","Every day","Several times","Every day","Every day","Every day","Once","Once","Once","Several times","Rented","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","91","92","84","82","99","Seth Gruber|iPhone|McDonald's|PolitiFact|Planned Parenthood","29.13","73.036","75.618","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, abortion should never be permitted.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q2|Q1"
"2024-06-27 09:02:51","2024-06-27 09:06:31","100","219","True","2024-06-27 09:06:31","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Watched television|Went bungee-jumping|Starred in a movie|Talked on the telephone|None of these","Extremely interested,Very interested","2020","Woman",NA,"Slightly conservative","Republican","Republican|Democrat|Independent|Other",NA,"Not very strong Republican",NA,"Associate's degree","White","No","1991","Protestant","A few times a year","$80,000 to less than $90,000","Never","Never","Once","Never","Several times","Once","Several times","Never","Never","Never","Never","Never","Never","Several times","Never","Owned by you or someone in your household","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","13.806","0","Not at all accurate","50","40","50","50","50","iPhone|PolitiFact|Ben Shapiro|Planned Parenthood|McDonald's","8.6","13.191","37.808","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q1|Q2"
"2024-06-27 08:59:44","2024-06-27 09:06:33","100","409","True","2024-06-27 09:06:34","EN","Yes","127.0","Watched television,Talked on the telephone","Starred in a movie|None of these|Climbed Mt. Everest|Watched television|Talked on the telephone|Went bungee-jumping","Extremely interested,Very interested","1987","Man",NA,"Slightly liberal","Democrat","Democrat|Republican|Independent|Other","Not very strong Democrat",NA,NA,"High school diploma or the equivalent (GED)","Black or African American","No","1987","Atheist","Never","$60,000 to less than $70,000","Several times","Never","Every day","Several times","Several times","Once","Several times","Never","Never","Every day","Several times","Never","Never","Never","Several times","Rented","2018","Not very accurate","0","65","15","50","85","McDonald's|iPhone|Ben Shapiro|Planned Parenthood|PolitiFact","4.101","31.982","36.892","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 09:03:16","2024-06-27 09:06:33","100","196","True","2024-06-27 09:06:34","EN","Yes","126.0.0.0","Watched television","Talked on the telephone|Climbed Mt. Everest|Watched television|Starred in a movie|None of these|Went bungee-jumping","Extremely interested,Very interested","2014","Woman",NA,"Slightly liberal","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Democratic Party","Bachelor's degree","White","No","1987","Agnostic","Never","$50,000 to less than $60,000","Once","Never","Once","Never","Never","Never","Never","Several times","Never","Never","Never","Never","Never","Several times","Never","Owned by you or someone in your household","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","43.729","0","Not at all accurate","0","60","50","50","100","iPhone|PolitiFact|Planned Parenthood|McDonald's|Ben Shapiro","16.969","29.255","30.303","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q1|Q2"
"2024-06-27 09:02:41","2024-06-27 09:06:34","100","232","True","2024-06-27 09:06:34","EN","Yes","15.6.1","Watched television,Talked on the telephone","None of these|Climbed Mt. Everest|Starred in a movie|Went bungee-jumping|Watched television|Talked on the telephone","Extremely interested,Very interested","2018","Woman",NA,"Moderate; middle of the road","Democrat","Republican|Democrat|Independent|Other","Not very strong Democrat",NA,NA,"High school diploma or the equivalent (GED)","Black or African American","No","1990","Nothing in particular","Never","$50,000 to less than $60,000","Once","Never","Several times","Several times","Never","Every day","Never","Never","Once","Never","Never","Never","Never","Every day","Never","Rented","2018","Not very accurate","50","80","30","50","100","Planned Parenthood|Ben Shapiro|McDonald's|iPhone|PolitiFact","3.661","17.465","18.28","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q2|Q1"
"2024-06-27 09:02:52","2024-06-27 09:06:34","100","221","True","2024-06-27 09:06:35","EN","Yes","125.0.0.0","Watched television","None of these|Starred in a movie|Went bungee-jumping|Watched television|Talked on the telephone|Climbed Mt. Everest","Extremely interested,Very interested","2008","Woman",NA,"Very conservative","Republican","Democrat|Republican|Independent|Other",NA,"Strong Republican",NA,"Bachelor's degree","White","No","1977","Atheist","Never","$100,000 to less than $200,000","Several times","Several times","Several times","Several times","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Several times","Several times","Owned by you or someone in your household","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.659","40.659","41.399","1","0","0","28.941","0","Not at all accurate","1","4","12","0","1","Planned Parenthood|Seth Gruber|McDonald's|iPhone|PolitiFact","7.161","12.72","13.379","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q2|Q1"
"2024-06-27 09:01:06","2024-06-27 09:06:34","100","327","True","2024-06-27 09:06:35","EN","Yes","127.0","Watched television,Talked on the telephone","Starred in a movie|None of these|Watched television|Climbed Mt. Everest|Talked on the telephone|Went bungee-jumping","Extremely interested,Very interested","2021","Woman",NA,"Very liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Did not graduate from high school","White","No","1959","Atheist","Never","Less than $30,000","Once","Never","Several times","Never","Every day","Never","Never","Never","Never","Several times","Once","Never","Never","Once","Once","Owned by you or someone in your household","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","88.502","0","Not at all accurate","0","50","10","50","100","McDonald's|PolitiFact|Ben Shapiro|iPhone|Planned Parenthood","11.03","18.382","22.511","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q1|Q2"
"2024-06-27 09:00:47","2024-06-27 09:06:37","100","349","True","2024-06-27 09:06:37","EN","Yes","16.6","Watched television,Talked on the telephone","Watched television|Climbed Mt. Everest|None of these|Starred in a movie|Talked on the telephone|Went bungee-jumping","Extremely interested,Very interested","1998","Woman",NA,"Slightly conservative","Republican","Republican|Democrat|Independent|Other",NA,"Not very strong Republican",NA,"High school diploma or the equivalent (GED)","Black or African American","No","2000","Something else","Seldom","$60,000 to less than $70,000","Once","Once","Several times","Once","Never","Never","Several times","Several times","Once","Once","Once","Once","Never","Several times","Every day","Owned by you or someone in your household","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","62","100","7","57","27","iPhone|Planned Parenthood|Seth Gruber|McDonald's|PolitiFact","7.7","85.042","86.705","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q2|Q1"
"2024-06-27 09:02:19","2024-06-27 09:06:37","100","257","True","2024-06-27 09:06:37","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Starred in a movie|Watched television|Talked on the telephone|Climbed Mt. Everest|None of these|Went bungee-jumping","Extremely interested,Very interested","1970","Man",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Some college","White","No","1968","Nothing in particular","Never","$100,000 to less than $200,000","Never","Several times","Several times","Never","Several times","Never","Several times","Never","Never","Never","Every day","Never","Never","Several times","Never","Owned by you or someone in your household","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","14.462","0","0","0","25.549","0","Not at all accurate","1","9","50","50","84","Ben Shapiro|PolitiFact|McDonald's|Planned Parenthood|iPhone","8.569","24.474","25.885","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","1",NA,NA,NA,NA,NA,"FL_83","Q2|Q1"
"2024-06-27 09:01:50","2024-06-27 09:06:38","100","287","True","2024-06-27 09:06:38","EN","Yes","127.0","Watched television,Talked on the telephone","Starred in a movie|Watched television|None of these|Went bungee-jumping|Talked on the telephone|Climbed Mt. Everest","Extremely interested,Very interested","2016","Woman",NA,"Slightly conservative","Republican","Democrat|Republican|Independent|Other",NA,"Not very strong Republican",NA,"Some college","White","No","1985","Agnostic","Never","$90,000 to less than $100,000","Several times","Never","Several times","Several times","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Owned by you or someone in your household","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","48.27","0","Not at all accurate","15","22","6","50","33","iPhone|McDonald's|Ben Shapiro|Planned Parenthood|PolitiFact","7.313","20.894","21.972","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q1|Q2"
