"StartDate_w1","EndDate_w1","Progress_w1","Duration (in seconds)_w1","Finished_w1","RecordedDate_w1","UserLanguage_w1","gender_w1","gender_4_TEXT_w1","ideology_w1","pid_1_w1","pid_dem_w1","pid_rep_w1","pid_indep_w1","educ_w1","race_w1","hispanic_w1","birthyear_w1","Q27_w1","religion_w1","religiosity_w1","Q43_w1","income_w1","media_diet_1_w1","media_diet_2_w1","media_diet_3_w1","media_diet_4_w1","media_diet_5_w1","media_diet_6_w1","media_diet_7_w1","media_diet_8_w1","media_diet_9_w1","media_diet_10_w1","media_diet_11_w1","media_diet_12_w1","media_diet_13_w1","media_diet_14_w1","media_diet_15_w1","fc_1_belief_w1","Q43_1_w1","fc_2_belief_w1","fc_2_certainty_1_w1","fc_3_belief_w1","fc_3_certainty_1_w1","abortion_laws_w1","abortion_penalties_1_w1","abortion_penalties_2_w1","abortion_penalties_3_w1","abortion_penalties_4_w1","thermometer_1_w1","thermometer_2_w1","thermometer_3_w1","thermometer_5_w1","thermometer_6_w1","thermometer_7_w1","voting_w1","Q35_w1","Q46_w1","Q28_w1","Q29_w1","Q30_w1","Q31_w1","StartDate_w2","EndDate_w2","Progress_w2","Duration (in seconds)_w2","Finished_w2","RecordedDate_w2","UserLanguage_w2","Q3_First Click...23_w2","Q3_Last Click...24_w2","Q3_Page Submit...25_w2","Q3_Click Count...26_w2","Q6_First Click...27_w2","Q6_Last Click...28_w2","Q6_Page Submit...29_w2","Q6_Click Count...30_w2","Q1...31_w2","Q1_1...32_w2","Q1_2...33_w2","Q1_3...34_w2","Q1_4...35_w2","Q1_5...36_w2","Q2_First Click...37_w2","Q2_Last Click...38_w2","Q2_Page Submit...39_w2","Q2_Click Count...40_w2","Q3_First Click...41_w2","Q3_Last Click...42_w2","Q3_Page Submit...43_w2","Q3_Click Count...44_w2","Q3_First Click...45_w2","Q3_Last Click...46_w2","Q3_Page Submit...47_w2","Q3_Click Count...48_w2","Q6_First Click...49_w2","Q6_Last Click...50_w2","Q6_Page Submit...51_w2","Q6_Click Count...52_w2","Q1...53_w2","Q1_1...54_w2","Q1_2...55_w2","Q1_3...56_w2","Q1_4...57_w2","Q1_5...58_w2","Q2_First Click...59_w2","Q2_Last Click...60_w2","Q2_Page Submit...61_w2","Q2_Click Count...62_w2","Q3_First Click...63_w2","Q3_Last Click...64_w2","Q3_Page Submit...65_w2","Q3_Click Count...66_w2","Q3_First Click...67_w2","Q3_Last Click...68_w2","Q3_Page Submit...69_w2","Q3_Click Count...70_w2","Q6_First Click...71_w2","Q6_Last Click...72_w2","Q6_Page Submit...73_w2","Q6_Click Count...74_w2","Q1...75_w2","Q1_1...76_w2","Q1_2...77_w2","Q1_3...78_w2","Q1_4...79_w2","Q1_5...80_w2","Q1_6_w2","Q2_First Click...82_w2","Q2_Last Click...83_w2","Q2_Page Submit...84_w2","Q2_Click Count...85_w2","Q3_First Click...86_w2","Q3_Last Click...87_w2","Q3_Page Submit...88_w2","Q3_Click Count...89_w2","Q1...90_w2","Q2_1_w2","Q2_2_w2","Q2_3_w2","Q2_4_w2","fc1_w2","fc2_w2","fc3_w2"
"2024-01-31 13:38:36","2024-01-31 13:43:34","100","297","True","2024-01-31 13:43:34","EN","Man",NA,"Moderate; middle of the road","Democrat","Not very strong Democrat",NA,NA,"Associate's degree","White","No","1975","A moderate amount","Roman Catholic","Never","No","Less than $30,000","Once","Never","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Not very accurate","60","Not at all accurate","100","Very accurate","93","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","50","50","50","50","50","83","I would be willing to wait in line up to 15 minutes to vote","Moderately important","48",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:11:56","2024-02-22 08:15:00","100","183","True","2024-02-22 08:15:00","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","63.457","0","0","0","23.403","0","Not at all accurate","50","12","30","50","77","4.775","14.944","15.886","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"fc",NA
"2024-01-31 14:10:54","2024-01-31 14:16:23","100","329","True","2024-01-31 14:16:24","EN","Woman",NA,"Slightly liberal","Independent",NA,NA,"Closer to the Democratic Party","Master's degree","White","No","1984","A moderate amount","Atheist","Seldom","No","$80,000 to less than $90,000","Once","Every day","Several times","Once","Once","Never","Never","Never","Once","Once","Once","Never","Never","Once","Never","Not very accurate","25","Not very accurate","45","Not very accurate","40","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"68","68","I would be willing to wait in line for 1-3 hours to vote","Extremely important","39","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 13:39:25","2024-02-22 13:44:59","100","333","True","2024-02-22 13:44:59","EN","0","0","78.119","0","0","0","119.057","0","Not very accurate","1","56","31","85","59","8.017","37.962","39.041","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","fc",NA,NA
"2024-01-31 14:17:42","2024-01-31 14:29:07","100","684","True","2024-01-31 14:29:08","EN","Woman",NA,"Somewhat liberal","Democrat","Strong Democrat",NA,NA,"Bachelor's degree","Black or African American","No","1997","A moderate amount","Protestant","Once a week","No","$90,000 to less than $100,000","Several times","Never","Every day","Several times","Several times","Several times","Every day","Several times","Several times","Once","Once","Once","Once","Several times","Once","Somewhat accurate","84","Somewhat accurate","61","Somewhat accurate","93","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties","39","40","48","60","78","100","Not applicable: I would not vote, no matter how long or short the line was","Extremely important","25",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 09:06:40","2024-02-22 09:21:24","100","884","True","2024-02-22 09:21:25","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very accurate","87","50","68","79","54","100","15.386","58.981","60.478","11",NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,"c"
"2024-01-31 14:25:21","2024-01-31 14:28:30","100","188","True","2024-01-31 14:28:31","EN","Man",NA,"Very liberal","Democrat","Strong Democrat",NA,NA,"Some college","White","No","2003","A moderate amount","Atheist","Never","No","$60,000 to less than $70,000","Never","Never","Never","Never","Never","Never","Once","Never","Never","Never","Once","Never","Never","Once","Never","Very accurate","80","Not at all accurate","90","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"100","I would be willing to wait in line up to an hour to vote","Extremely important","20","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:25:50","2024-02-22 08:28:35","100","165","True","2024-02-22 08:28:36","EN","0","0","78.36","0","0","0","37.982","0","Not at all accurate","0","50","0",NA,"100","2.073","11.929","11.93","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","fc",NA,NA
"2024-01-31 13:55:26","2024-01-31 13:59:51","100","265","True","2024-01-31 13:59:52","EN","Woman",NA,"Moderate; middle of the road","Republican",NA,"Not very strong Republican",NA,"Some college","White","No","1981","A little","Nothing in particular","A few times a year","No","$70,000 to less than $80,000","Several times","Several times","Several times","Several times","Several times","Never","Never","Never","Several times","Several times","Several times","Several times","Several times","Never","Never","Somewhat accurate","50","Somewhat accurate","50","Somewhat accurate","50","The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should not face penalties","Should face penalties","Should not face penalties","Should face penalties","50","50","50","50","50","50","I would be willing to wait in line up to an hour to vote","Extremely important","42",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 21:07:27","2024-02-22 21:11:51","100","263","True","2024-02-22 21:11:51","EN",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","50","50","50","50","50","2.026","22.347","23.841","6","0","0","173.202","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","mis",NA,NA
"2024-01-31 13:34:43","2024-01-31 13:35:42","100","58","True","2024-01-31 13:35:42","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-02-22 08:05:54","2024-02-22 08:09:28","100","213","True","2024-02-22 08:09:28","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","35.821","0","72.741","72.741","75.507","1","Not at all accurate","50","50","0","50","88","6.759","13.631","16.117","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"fc",NA
"2024-01-31 13:35:52","2024-01-31 13:39:55","100","243","True","2024-01-31 13:39:55","EN","Woman",NA,"Very liberal","Democrat","Strong Democrat",NA,NA,"High school diploma or the equivalent (GED)","Black or African American","No","1997","A little","Nothing in particular","Never","No","Less than $30,000","Never","Never","Never","Never","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Not at all accurate","80","Somewhat accurate","13","Not at all accurate","97","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","50","50","50","50","50","75","I would be willing to wait in line up to 15 minutes to vote","Not at all important","26",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:05:54","2024-02-22 08:09:28","100","213","True","2024-02-22 08:09:28","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","35.821","0","72.741","72.741","75.507","1","Not at all accurate","50","50","0","50","88","6.759","13.631","16.117","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"fc",NA
"2024-01-31 13:59:13","2024-01-31 14:05:53","100","399","True","2024-01-31 14:05:53","EN","Woman",NA,"Slightly liberal","Democrat","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1984","A little","Nothing in particular","Never","No","$100,000 to less than $200,000","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Not at all accurate","92","Not very accurate","68","Not at all accurate","97","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","50","50","50","50","50","80","I  would be willing to wait in line for as long as it takes to vote","Extremely important","39",NA,NA,"It is a fact that the Holocaust happened","Very","2024-02-22 12:49:27","2024-02-22 12:58:12","100","524","True","2024-02-22 12:58:12","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","342.121","0","0","0","69.267","0","Not at all accurate","50","50","82","85","50","88","3.617","28.501","30.8","22",NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"fc"
"2024-01-31 13:55:43","2024-01-31 14:01:47","100","363","True","2024-01-31 14:01:48","EN","Woman",NA,"Moderate; middle of the road","Republican",NA,"Not very strong Republican",NA,"High school diploma or the equivalent (GED)","White","No","1978","A little","Roman Catholic","More than once a week","No","$70,000 to less than $80,000","Once","Never","Never","Never","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Several times","Never","Somewhat accurate","71","Somewhat accurate","62","Somewhat accurate","89","The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties","33",NA,"40",NA,"36","76","I would be willing to wait in line up to an hour to vote","Extremely important","45",NA,NA,"It is a fact that the Holocaust happened","Very","2024-02-22 11:09:49","2024-02-22 11:15:27","100","338","True","2024-02-22 11:15:28","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very accurate","62","51","21","0","45","28","12.562","30.956","32.056","12",NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,NA,"c"
"2024-01-31 13:45:41","2024-01-31 13:49:19","100","218","True","2024-01-31 13:49:19","EN","Woman",NA,"Very liberal","Democrat","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1997","A lot","Atheist","Never","No","$100,000 to less than $200,000","Every day","Never","Several times","Every day","Every day","Every day","Every day","Never","Never","Never","Several times","Never","Once","Once","Never","Not very accurate","28","Not at all accurate","81","Not at all accurate","91","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","15","50","0","73","50","100","I  would be willing to wait in line for as long as it takes to vote","Extremely important","27",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:04:39","2024-02-22 08:06:51","100","131","True","2024-02-22 08:06:51","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","27.619","0","0","0","33.733","0","Not at all accurate","0","44","44","63","100","4.287","18.141","25.251","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"fc",NA
"2024-01-31 13:39:29","2024-01-31 13:48:29","100","539","True","2024-01-31 13:48:29","EN","Woman",NA,"Somewhat conservative","Republican",NA,"Not very strong Republican",NA,"Master's degree","White","No","1952","A little","Protestant","Once a week","No","$100,000 to less than $200,000","Once","Never","Several times","Once","Several times","Never","Several times","Never","Never","Never","Once","Never","Never","Once","Never","Not very accurate","19","Not very accurate","23","Somewhat accurate","38","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","62","50","40","50","41","95","I would be willing to wait in line up to 15 minutes to vote","Very important","71","It is a fact that millions of Jewish civilians were killed in World War II","Moderately",NA,NA,"2024-02-22 08:05:51","2024-02-22 08:12:16","100","385","True","2024-02-22 08:12:17","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","40","60","33","50","89","14.395","67.146","69.103","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"c",NA
"2024-01-31 13:50:06","2024-01-31 13:59:18","100","551","True","2024-01-31 13:59:18","EN","Woman",NA,"Very liberal","Democrat","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1995","A moderate amount","Atheist","Never","No","$90,000 to less than $100,000","Several times","Never","Several times","Several times","Never","Never","Never","Every day","Never","Once","Once","Never","Never","Every day","Several times","Not very accurate","70","Not at all accurate","75","Not very accurate","85","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","0","0","0",NA,NA,"85","I  would be willing to wait in line for as long as it takes to vote","Extremely important","28","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-23 17:21:39","2024-02-23 17:29:25","100","466","True","2024-02-23 17:29:26","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","40","20","50","90","9.702","90.424","93.326","14","121.107","121.107","127.43","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"mis",NA
"2024-01-31 13:43:56","2024-01-31 13:47:46","100","229","True","2024-01-31 13:47:46","EN","Woman",NA,"Slightly liberal","Independent",NA,NA,"Closer to the Democratic Party","Professional or doctorate degree","White","Yes","1986","A lot","Jewish","Seldom","No","$100,000 to less than $200,000","Once","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never","Somewhat accurate","75","Not very accurate","51","Not at all accurate","0","The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","67","50","50","50","50","66","I would be willing to wait in line up to 15 minutes to vote","Slightly important","37","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-23 09:48:13","2024-02-23 09:53:06","100","293","True","2024-02-23 09:53:07","EN",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","66","93","71",NA,"60","18.408","25.606","25.607","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","c",NA,NA
